Application,class,Number_Api_Calls,Class_Size,Issue_Score
OsmAnd~,SWIGTYPE_p_QStringRef,1,1,0
OsmAnd~,GPXExtensions,0,0,0.008097165991902834
OsmAnd~,TileSourceProxyProvider,5,6,2.720619773152507
OsmAnd~,BinaryMapTransportReaderAdapter,12,12,0.06903336679769433
OsmAnd~,CompleteStageFragment,0,0,0.001195457262402869
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__IMapDataProvider__RetainableCacheMetadata_const_t,1,1,0
OsmAnd~,ResourcesManager,15,58,0
OsmAnd~,LanguageId,5,5,0
OsmAnd~,AbstractProducer,0,0,0.0011179429849077697
OsmAnd~,OsmandIntents,0,0,0.18053556003455226
OsmAnd~,DownloadIndexesAsyncTask,0,0,0.1541771864150532
OsmAnd~,AddressPart,0,0,0.0105903309739198
OsmAnd~,InstallPaidVersionDialogFragment,0,0,0.016413051707169356
OsmAnd~,HelpActivity,23,12,4.784487459055525
OsmAnd~,LockInfoControl,0,0,4.171864852832835
OsmAnd~,OsmAndAddressIndex,0,0,0.021000255421098665
OsmAnd~,DashAudioVideoNotesFragment,15,7,3.1827509797869946
OsmAnd~,MapRouterLayer,0,0,3.1602241504455675
OsmAnd~,BoundaryProducer,0,0,0.028985507246376812
OsmAnd~,SimpleTwoFingerTapDetector,0,0,1.5
OsmAnd~,DownloadActivityType,13,18,4.201022939071931
OsmAnd~,ObfDataInterface,1,18,0
OsmAnd~,StreetIndex,0,0,0.021000255421098665
OsmAnd~,RegionCountry,5,11,0.010582010582010581
OsmAnd~,QuadTree,5,7,0
OsmAnd~,ActionBarPreferenceActivity,14,7,0.5965593784683685
OsmAnd~,SWIGTYPE_p_MapPrimitivesProvider_Metrics__Metric_obtainData,1,1,0
OsmAnd~,LoadLocalIndexTask,0,0,0.1583167287649342
OsmAnd~,OsmandBaseExpandableListAdapter,3,2,0.21001400560224087
OsmAnd~,"KeySetView<K,V>",0,0,0.019960278053624627
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_OsmAnd__MapPrimitiviser__Symbol_const_t_t,1,1,0
OsmAnd~,ConfigureMapMenu,90,21,7.350293054138873
OsmAnd~,SessionInfo,0,0,0.05128205128205128
OsmAnd~,Parameter,0,0,0.005154639175257732
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__IMapTiledSymbolsProvider__Data_t,1,1,0
OsmAnd~,RenderingRule,11,13,2.901775526810784
OsmAnd~,TIntArrayList,0,0,0.13658182354064685
OsmAnd~,MapContextMenuFragment,0,0,0.6507795441573931
OsmAnd~,BFFIssueArrayAdapter,0,0,0.001195457262402869
OsmAnd~,OsmNotesPoint,2,2,0
OsmAnd~,SWIGTYPE_p_OsmAnd__ObservableAsT_OsmAnd__IMapRenderer__IFramePreparedObserver_t__Tag,1,1,0
OsmAnd~,SWIGTYPE_p_QHashT_std__shared_ptrT_OsmAnd__MapSymbol_t_std__shared_ptrT_OsmAnd__MapSymbolsGroup__AdditionalSymbolInstanceParameters_t_t,1,1,0
OsmAnd~,CoreResourcesEmbeddedBundle,0,7,0
OsmAnd~,NativeCoreContext,8,3,0.46424642464246435
OsmAnd~,MapData,0,0,0.021000255421098665
OsmAnd~,MapInfoControls,0,0,0.1597978068566304
OsmAnd~,HeaderBlock,0,0,0.0011179429849077697
OsmAnd~,CustomTitleBarView,0,0,0.6789869339538213
OsmAnd~,IMapObjectsProvider,0,8,0
OsmAnd~,EnumValueOptions,0,0,0.0011179429849077697
OsmAnd~,MapRasterLayerProvider,0,17,0
OsmAnd~,OsmAndMapIndex,0,0,0.021000255421098665
OsmAnd~,NativeSearchResult,0,0,0.8242967880815613
OsmAnd~,ParkingPositionPlugin,49,36,1.7071914870037554
OsmAnd~,GeneratedMessageLite,0,0,0.005574768307781504
OsmAnd~,SWIGTYPE_p_QSetT_int_t,1,1,0
OsmAnd~,Point,0,0,0.002787384153890752
OsmAnd~,SWIGTYPE_p_OsmAnd__MapPresentationEnvironment__ShadowMode,1,1,0
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_OsmAnd__MapObject_const_t_t,1,1,0
OsmAnd~,SearchByNameAbstractActivity,68,38,0
OsmAnd~,PrintDialogActivity,10,8,0.04096406907752682
OsmAnd~,AmenityRoutePoint,0,0,0.001195457262402869
OsmAnd~,BaseMapLayer,0,1,0.05795454545454546
OsmAnd~,StreetIntersection,0,0,0.021000255421098665
OsmAnd~,SWIGTYPE_p_SkTypeface,1,1,0
OsmAnd~,FavouritesListFragment,0,0,0.27485691007155816
OsmAnd~,PrecalculatedRouteDirection,8,7,0.025585701164841892
OsmAnd~,MapSelectionArea,0,0,0.0011179429849077697
OsmAnd~,SearchByNameFilter,3,4,0.0834915412254486
OsmAnd~,Symbol,0,0,0.005154639175257732
OsmAnd~,OsmDbAccessor,0,0,0.4182310492899638
OsmAnd~,QuadPointDouble,1,1,0
OsmAnd~,FavoritesFilter,0,0,0.15359337521631122
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__IMapTiledDataProvider__Request_const_t,1,1,0
OsmAnd~,SWIGTYPE_p_OsmAnd__ObservableAsT_OsmAnd__IMapRenderer__StateChangeObserver_t,1,1,0
OsmAnd~,OsmandApplication,83,42,15.800188624761255
OsmAnd~,that,0,0,0.0014234875444839859
OsmAnd~,SQLiteAPIImpl,8,27,0.0366123238463664
OsmAnd~,LocalIndexOperationTask,0,0,0.10184039620489013
OsmAnd~,BasicProgressAsyncTask,8,8,0
OsmAnd~,R,15,1,0
OsmAnd~,TagAdapterLinearLayoutHack,0,0,0.17106407154059983
OsmAnd~,OsmandSettings,58,106,21.629193278169506
OsmAnd~,Field,0,0,0.0011179429849077697
OsmAnd~,ParkingPositionLayer,14,13,0.37706989610197206
OsmAnd~,Amenity,16,16,4.934382814373573
OsmAnd~,CoreResourcesFromAndroidAssetsCustom,32,5,0.0479196556671449
OsmAnd~,StateChangedListener,1,0,0
OsmAnd~,Source,0,0,0.005154639175257732
OsmAnd~,MapInfoWidgetsFactory,32,9,6.3374189364895965
OsmAnd~,DashBaseFragment,5,7,1.1879640604349107
OsmAnd~,MethodDescriptorProto,0,0,0.0011179429849077697
OsmAnd~,SWIGTYPE_p_ObfRoutingSectionReader__DataBlocksCache,1,1,0
OsmAnd~,SearchPOIActivity,112,46,20.103835250691123
OsmAnd~,SWIGTYPE_p_QFileInfo,1,1,0
OsmAnd~,OsmAndCore,1,11,0
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_OsmAnd__MapSymbolsGroup__AdditionalInstance_t_t,1,1,0
OsmAnd~,TIntByteHashMap,0,0,0.13936920769453764
OsmAnd~,SWIGTYPE_p_QHashT_QString_std__shared_ptrT_OsmAnd__ResourcesManager__ResourceInRepository_const_t_t,1,1,0
OsmAnd~,EnableStrictMode,4,1,0
OsmAnd~,MapRoutePreferencesControl,75,36,7.2940088890584
OsmAnd~,PositiveButtonListener,0,0,0.25985948527151204
OsmAnd~,OsMoGroups,20,28,3.76833656629396
OsmAnd~,OsmAndRoutingIndex_RouteDataBlock,0,0,0.005115089514066497
OsmAnd~,BannerAndDownloadFreeVersion,0,0,0.018260468744459808
OsmAnd~,MapSurfaceType,5,5,0
OsmAnd~,SelectedGpxFile,0,0,0.1810386850989565
OsmAnd~,SWIGTYPE_p_QHashT_QString_std__shared_ptrT_OsmAnd__ResourcesManager__LocalResource_const_t_t,1,1,0
OsmAnd~,BinaryMapDataObject,2,5,0.15684212816254903
OsmAnd~,AudioNotesLayer,18,16,3.139992081037131
OsmAnd~,RegionAddressRepository,5,2,0
OsmAnd~,SWIGTYPE_p_void,1,1,0
OsmAnd~,SWIGTYPE_p_std__weak_ptrT_OsmAnd__MapSymbolsGroup_t,1,1,0
OsmAnd~,BFFIssue,0,0,0.001195457262402869
OsmAnd~,TransportRoute,3,3,0.1853914031886451
OsmAnd~,IndexPoiCreator,0,0,0.3453864648212407
OsmAnd~,SWIGTYPE_p_QHashT_OsmAnd__ObfObjectId_OsmAnd__RoadRestriction_t,1,1,0
OsmAnd~,PointEditorFragment,0,0,0.022408963585434174
OsmAnd~,AmenityInfoMenuBuilder,0,0,0.12903225806451613
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__MapSymbolsGroup__AdditionalSymbolInstanceParameters_const_t,1,1,0
OsmAnd~,TextViewEx,6,7,0.1621106166560712
OsmAnd~,DashMapFragment,0,0,2.1533750929007183
OsmAnd~,Element,0,0,0.002787384153890752
OsmAnd~,IndexItemCategory,12,4,0.001195457262402869
OsmAnd~,SWIGTYPE_p_OsmAnd__BitmaskT_OsmAnd__ObfDataType_unsigned_int_t,1,1,0
OsmAnd~,OsmbugsPoint,0,0,0.03508771929824561
OsmAnd~,FileSettingsAPIImpl,26,20,0
OsmAnd~,Builder<MessageType,0,0,0.0011179429849077697
OsmAnd~,OsmMapUtils,12,17,0.1651241551487707
OsmAnd~,OsmAndTransportIndex,0,0,0.021000255421098665
OsmAnd~,SettingsActivity,17,6,24.143311794113792
OsmAnd~,MapLayerProvidersMap,1,10,0
OsmAnd~,RouteAttributeEvalRule,0,0,0.008097165991902834
OsmAnd~,CoreResourcesFromAndroid_LegacyOsmAndCompatible,0,2,0
OsmAnd~,DashRecentsFragment,18,5,0.7639451973629368
OsmAnd~,Cache,0,0,0.005154639175257732
OsmAnd~,Kml2Gpx,10,3,0.2555555555555556
OsmAnd~,RouteSegmentResult,7,17,0.7893772628977697
OsmAnd~,MainMenuActivity,0,0,11.596024342886402
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_OsmAnd__UnresolvedMapStyle__Parameter_const_t_t,1,1,0
OsmAnd~,MapRootLevel,0,0,0.01588516590703217
OsmAnd~,SWIGTYPE_p_OsmAnd__ObservableAsT_OsmAnd__ResourcesManager__ILocalResourcesChanged_t,1,1,0
OsmAnd~,AreaI,1,20,0
OsmAnd~,OsmandMonitoringPlugin,52,23,2.4471322102676423
OsmAnd~,AreaD,1,20,0
OsmAnd~,AreaF,1,20,0
OsmAnd~,SWIGTYPE_p_OsmAnd__ObservableAsT_OsmAnd__ResourcesManager__IRepositoryUpdated_t,1,1,0
OsmAnd~,ContainsPred,0,0,0.002787384153890752
OsmAnd~,SearchStreetByNameActivity,24,18,1.3970798394700676
OsmAnd~,SWIGTYPE_p_ObfAddressSectionReader__IntersectionVisitorFunction,1,1,0
OsmAnd~,RoutingConfiguration,26,18,3.8379884344512756
OsmAnd~,GpuWorkerThreadPrologue,0,0,0.011911395932014488
OsmAnd~,TagValuePair,0,0,0.0011179429849077697
OsmAnd~,CoreResourcesFromAndroidAssets,27,5,0
OsmAnd~,TspTest,7,2,0
OsmAnd~,DownloadResourceGroup,0,0,0.0379746835443038
OsmAnd~,ImageMapLayerProvider,1,12,0
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__SymbolRasterizer__RasterizedSymbolsGroup_const_t,1,1,0
OsmAnd~,RouteEncodingRule,0,0,0.004980004241335223
OsmAnd~,PostcodesIndex,0,0,0.010905161665696949
OsmAnd~,SWIGTYPE_p_RoutingDataLevel,1,1,0
OsmAnd~,SettingsNavigationActivity,34,16,9.571611953717348
OsmAnd~,OnRowItemClick,0,0,0.0567618289438188
OsmAnd~,SearchStreet2ByNameActivity,4,10,0.08355693246374224
OsmAnd~,RendererRegistry,22,14,7.548567663521606
OsmAnd~,RoutePointsActivity,30,21,9.76825731380029
OsmAnd~,DeviceAdminRecv,2,3,0
OsmAnd~,SdNode,0,0,0.002787384153890752
OsmAnd~,OsmAndPoiNameIndex,0,0,0.015547674588250193
OsmAnd~,OOBBD,1,6,0
OsmAnd~,DenseInfo,0,0,0.0011179429849077697
OsmAnd~,MapInfoLayer,18,13,7.2172038980212925
OsmAnd~,SWIGTYPE_p_OsmAnd__ResourcesManager__LocalResourcesChanged,1,1,0
OsmAnd~,SmallMapMenuControls,0,0,0.4825580623275326
OsmAnd~,IGpuWorkerThreadEpilogue,0,0,0.005154639175257732
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_StreetGroup_const_t_t,1,1,0
OsmAnd~,BicycleRouter,0,0,0.10642409788400702
OsmAnd~,MapRouteInfoControl,53,35,1.7515606087871467
OsmAnd~,OsmExtractionUI,0,0,0.26802837176221067
OsmAnd~,OsMoGroupsStorage,29,21,0.23371489708484083
OsmAnd~,UnparseableRule,0,0,0.0056022408963585435
OsmAnd~,TObjectHash<T>,0,0,0.0066927112926892735
OsmAnd~,THashIterator<V>,0,0,0.008362152461672257
OsmAnd~,AddressRegion,0,0,0.002541430529391756
OsmAnd~,SWIGTYPE_p_QListT_RefT_OsmAnd__ObfTransportSectionInfo_t_t,1,1,0
OsmAnd~,FavoritesActivity,19,9,1.813730289186586
OsmAnd~,OpenstreetmapUtil,1,0,0
OsmAnd~,SWIGTYPE_p_ListMapT_OsmAnd__MapObject__AttributeMapping__TagValue_t,1,1,0
OsmAnd~,SWIGTYPE_p_QSetT_std__shared_ptrT_OsmAnd__IMapKeyedSymbolsProvider_t_t,1,1,0
OsmAnd~,ColorDialogs,16,6,0.019653697778043603
OsmAnd~,OsmAndRoutingIndex,0,0,0.015210183269468217
OsmAnd~,IndexRouteCreator,0,0,0.04092071611253197
OsmAnd~,TLongHash,0,0,0.0066927112926892735
OsmAnd~,SWIGTYPE_p_QSetT_OsmAnd__ZoomLevel_t,1,1,0
OsmAnd~,AddressNameIndexData,0,0,0.004980004241335223
OsmAnd~,HeaderBBox,0,0,0.0011179429849077697
OsmAnd~,OsmAndLocationProvider,57,52,5.064873135978345
OsmAnd~,RulerControl,0,0,0.5395879493519229
OsmAnd~,LiveMonitoringHelper,26,6,8.620747016433283
OsmAnd~,HillshadeLayer,26,13,4.682469895701811
OsmAnd~,Location,4,6,0
OsmAnd~,LocationPointWrapper,0,0,0.028994867291901396
OsmAnd~,SearchPoiFilterFragment,36,23,0.420378054498026
OsmAnd~,JUnitRouteTest,0,0,0.054032495276269674
OsmAnd~,TrackSegmentFragment,5,3,0.26086956521739124
OsmAnd~,TrackRoutePointFragment,5,3,0
OsmAnd~,UploadingMultipleErrorDialogFragment,0,0,0.11011913971839703
OsmAnd~,TextRasterizer,7,29,0
OsmAnd~,MapSymbolsGroup,14,41,0
OsmAnd~,ContextMenuArrayAdapter,0,0,0.0988095238095238
OsmAnd~,AppearanceWidgetsFactory,0,0,2.708268536794221
OsmAnd~,IGpuWorkerThreadPrologue,0,0,0.005154639175257732
OsmAnd~,ExtractGooglecodeAuthorization,0,0,0.010208030962747944
OsmAnd~,IRepositoryUpdated,0,0,0.005154639175257732
OsmAnd~,UIntPtr,1,7,0
OsmAnd~,FileHdr,0,0,0.002787384153890752
OsmAnd~,ZoomLevel,5,5,0
OsmAnd~,DrawSettings,0,0,0.02631578947368421
OsmAnd~,ButtonEx,1,2,0
OsmAnd~,OsmandPlugin,10,29,2.5216237665994115
OsmAnd~,PrimitivisedArea,0,0,0.005154639175257732
OsmAnd~,EntityInfo,1,1,0
OsmAnd~,OsmAndCoreJNI,1,25,0
OsmAnd~,ProgressDialog,0,0,0.005574768307781504
OsmAnd~,MyActivity,0,0,0.0062395159648221225
OsmAnd~,ConfirmDownloadUnneededMapDialogFragment,0,0,0.010810810810810811
OsmAnd~,WaypointDialogHelper,57,24,13.370155287183968
OsmAnd~,SearchHistoryHelper,30,25,0.0331538777691588
OsmAnd~,ParserErrorCollector,0,0,0.004914004914004914
OsmAnd~,DownloadRequest,0,0,0.0011179429849077697
OsmAnd~,FIXTURE##_##NAME##_DD,0,0,0.019656019656019656
OsmAnd~,TFloatHash,0,0,0.0066927112926892735
OsmAnd~,DownloadEntryAdapter,0,0,0.016413051707169356
OsmAnd~,AbstractOpenstreetmapUtil,0,0,0.18871772648180246
OsmAnd~,EntityProducer,0,0,0.0637250451486401
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_OsmAnd__UnresolvedMapStyle_const_t_t,1,1,0
OsmAnd~,UnresolvedMapStyle,4,35,0
OsmAnd~,ObfMapSectionDataBlockId,1,9,0
OsmAnd~,OsmAndListFragment,4,3,0.021621621621621623
OsmAnd~,GPXLayer,24,25,2.7023677676442643
OsmAnd~,MapRenderRepositories,46,26,5.965677724912696
OsmAnd~,TabActivity,8,7,0.0726171262903049
OsmAnd~,ExitActivity,2,4,0
OsmAnd~,UploadCredentials,0,0,0.043647195910200304
OsmAnd~,TargetPoint,0,0,0.010865490795992179
OsmAnd~,BinaryMapIndexReader,77,89,2.883134604209099
OsmAnd~,DistanceCalculatorPlugin,67,36,0.9128925544385624
OsmAnd~,MapPrimitivesProvider,5,22,0
OsmAnd~,PoiFilter,6,5,1.7399607220897106
OsmAnd~,NativeLibrary,30,17,4.50017864510972
OsmAnd~,MapViewTrackingUtilities,14,19,6.48021906100927
OsmAnd~,RenderingRulesStorage,43,34,5.983896212047847
OsmAnd~,SWIGTYPE_p_MapRasterLayerProvider_Metrics__Metric_obtainData,1,1,0
OsmAnd~,OpenstreetmapRemoteUtil,40,12,3.2264074568845906
OsmAnd~,SWIGTYPE_p_QHashT_unsigned_int_QVectorT_unsigned_int_t_t,1,1,0
OsmAnd~,OnNavigationServiceAlarmReceiver,10,3,0.3165052769013165
OsmAnd~,AdapterContextMenuInfo,0,0,0.007663003509306108
OsmAnd~,CollatorStringMatcher,7,10,0.07426253830280231
OsmAnd~,PedestrianRouter,0,0,0.08142409788400702
OsmAnd~,MapActivity,54,52,51.4127392538409
OsmAnd~,PointD,1,7,0
OsmAnd~,PointF,1,7,0
OsmAnd~,IndexAddressCreator,0,0,5.501275843230311
OsmAnd~,MapNavigateControl,0,0,0.45594957403508163
OsmAnd~,PointI,1,7,0
OsmAnd~,SWIGTYPE_p_OsmAnd__MapRendererSetupOptions__GpuWorkerThreadEpilogue,1,1,0
OsmAnd~,MapRoutingTypes,0,0,0.17089334589671107
OsmAnd~,SWIGTYPE_p_OsmAnd__ObservableAsT_OsmAnd__IMapRenderer__FramePreparedObserver_t,1,1,0
OsmAnd~,AvailableGPXFragment,163,72,23.744638672840637
OsmAnd~,TransportStopsTree,0,0,0.021000255421098665
OsmAnd~,SWIGTYPE_p_ObfAddressSectionReader__StreetGroupVisitorFunction,1,1,0
OsmAnd~,OsmAndPoiSubtype,0,0,0.0038620612564274535
OsmAnd~,GeneralRouter,55,62,1.0327002333542623
OsmAnd~,WireFormat,0,0,0.002787384153890752
OsmAnd~,SunriseSunset,5,3,3.149617049617048
OsmAnd~,AdditionalSymbolInstanceParameters,0,0,0.005154639175257732
OsmAnd~,MediaRemoteControlReceiver,1,1,0.46560567993739604
OsmAnd~,OsmAndRoutingIndex_RouteEncodingRule,0,0,0.005115089514066497
OsmAnd~,RecordingLocalIndexInfo,0,0,0.009345794392523364
OsmAnd~,SettingsRasterMapsActivity,18,13,0.08732703585466003
OsmAnd~,AccessibilityActionsProvider,1,0,0
OsmAnd~,TourViewActivity,32,29,18.5635444090729
OsmAnd~,IFramePreparedObserver,0,0,0.005154639175257732
OsmAnd~,DummyCredentials,0,0,0.012481579348544134
OsmAnd~,InstalledResource,0,0,0.005154639175257732
OsmAnd~,ExitListener,0,0,0.003905327138798522
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_Metric_t,1,1,0
OsmAnd~,DescriptorProtos,0,0,0.6009550916477087
OsmAnd~,ExtensionRange,0,0,0.0011179429849077697
OsmAnd~,Collator,3,0,0
OsmAnd~,MapWidgetRegistry,29,26,2.196932421579225
OsmAnd~,SweepLine,0,0,0.002787384153890752
OsmAnd~,BinaryMapAddressReaderAdapter,8,13,3.71177994272592
OsmAnd~,NextTurnInfoControl,0,0,1.2550958701524995
OsmAnd~,SWIGTYPE_p_ObfAddressStreetGroupTypesMask,1,1,0
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__ObfRoutingSectionInfo_const_t,1,1,0
OsmAnd~,SearchAddressOnlineFragment,53,16,2.120708956483999
OsmAnd~,ExtendableBuilder<,0,0,0.0022358859698155395
OsmAnd~,RoutePointsLayer,1,3,0.6134054706355591
OsmAnd~,DefaultShouldShow,0,0,0.06809870578545808
OsmAnd~,FloatPtr,1,7,0
OsmAnd~,QIODeviceLogSink,0,5,0
OsmAnd~,CommandBuilder,12,37,2.5923272839043596
OsmAnd~,ColorARGB,1,15,0
OsmAnd~,SWIGTYPE_p_ObfMapSectionReader_Metrics__Metric_loadMapObjects,1,1,0
OsmAnd~,IncrementalUpdate,0,0,0.011373736300702892
OsmAnd~,DashChooseAppDirFragment,70,20,0.07429496464173128
OsmAnd~,MethodDescriptor,0,0,0.0011179429849077697
OsmAnd~,SearchAutoComplete,0,0,0.007663003509306108
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_OsmAnd__WorldRegion_const_t_t,1,1,0
OsmAnd~,SWIGTYPE_p_MapPrimitiviser_Metrics__Metric_primitiviseWithSurface,1,1,0
OsmAnd~,SearchCityByNameActivity,24,18,0.4588734377693173
OsmAnd~,RoutingContext,32,34,0.532840684893246
OsmAnd~,TextSymbol,0,0,0.005154639175257732
OsmAnd~,OsMoDroidPlugin,0,0,22.301591366380098
OsmAnd~,DirectionsDialogs,30,8,0.38715255332902393
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_OsmAnd__MapPrimitiviser__PrimitivesGroup_const_t_t,1,1,0
OsmAnd~,DistanceToPointInfoControl,0,0,0.03173039022467481
OsmAnd~,ContextMenuLayer,32,21,4.389689949948796
OsmAnd~,EditPoiFragment,0,0,4.028234400231088
OsmAnd~,TourDownloadType,2,8,0.22461313674702796
OsmAnd~,SWIGTYPE_p_OsmAnd__IMapRenderer_Metrics__Metric_update,1,1,0
OsmAnd~,SWIGTYPE_p_QVectorT_unsigned_int_t,1,1,0
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_OsmAnd__MapSymbolsGroup_t_t,1,1,0
OsmAnd~,TFloatObjectHashMap<V>,0,0,0.1170701344634114
OsmAnd~,SendPoiDialogFragment,0,0,0.045454545454545456
OsmAnd~,RouteInfoLayer,0,0,0.4154315183984117
OsmAnd~,TranslationHandler,0,0,0.08120184899845917
OsmAnd~,AlphaChannelPresence,5,5,0
OsmAnd~,IndexUploader,0,0,0.9429484029484037
OsmAnd~,SearchAddressFragment,52,23,3.314001104960485
OsmAnd~,VoiceRouter,20,43,23.758210817575723
OsmAnd~,MapRendererConfiguration,1,11,0
OsmAnd~,ParameterValueDefinition,0,0,0.005154639175257732
OsmAnd~,UploadOpenstreetmapPointAsyncTask,5,6,0.8541778358181017
OsmAnd~,OsmAndMapIndex_MapEncodingRule,0,0,0.005115089514066497
OsmAnd~,BinaryMapRouteReaderAdapter,31,27,0.4075842799512485
OsmAnd~,Recording,0,0,0.016459690704993472
OsmAnd~,WorldRegion,0,0,0.10810810810810811
OsmAnd~,Algorithms,16,27,3.02108428515438
OsmAnd~,ResourceItem,0,0,0.016413051707169356
OsmAnd~,EGL14,1,0,0
OsmAnd~,SWIGTYPE_p_QFileInfoList,1,1,0
OsmAnd~,EnumOptions,0,0,0.0011179429849077697
OsmAnd~,AlphaChannelType,5,5,0
OsmAnd~,ResourceManager,42,50,9.413067645821448
OsmAnd~,IntersectPred,0,0,0.002787384153890752
OsmAnd~,SystemFontFinder,0,5,0
OsmAnd~,OsMoIntentHandler,6,3,0
OsmAnd~,TIntHash,0,0,0.0066927112926892735
OsmAnd~,BaseOsmandRender,0,0,0.8888888888888884
OsmAnd~,OpenstreetmapsDbHelper,14,8,0.7025753296810557
OsmAnd~,RouteAttributeExpression,0,0,0.008097165991902834
OsmAnd~,SWIGTYPE_p_QHashT_std__shared_ptrT_Street_const_t_QListT_std__shared_ptrT_Building_const_t_t_t,1,1,0
OsmAnd~,ObfsCollection,0,9,0
OsmAnd~,OsMoDroidLayer,0,0,5.844357968630836
OsmAnd~,Parameters,0,0,0.008097165991902834
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_OsmAnd__SymbolRasterizer__RasterizedSymbolsGroup_const_t_t,1,1,0
OsmAnd~,TwoFingerTapDetector,3,3,0
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_OsmAnd__MapStyleValueDefinition_const_t_t,1,1,0
OsmAnd~,FavouritePointMenuController,0,0,0.011204481792717087
OsmAnd~,SWIGTYPE_p_MapSurfaceType,1,1,0
OsmAnd~,Boundary,0,0,1.1864494495940687
OsmAnd~,OutOfSpaceException,0,0,0.0011179429849077697
OsmAnd~,LoadGpxTask,0,0,0.24647914347813374
OsmAnd~,MenuController,0,0,0.21595735068220837
OsmAnd~,BinaryIndexPart,1,1,0
OsmAnd~,SWIGTYPE_p_unsigned_short,1,1,0
OsmAnd~,does,0,0,0.0011179429849077697
OsmAnd~,SWIGTYPE_p_OsmAnd__IMapDataProvider__ObtainDataAsyncCallback,1,1,0
OsmAnd~,QStringStringHash,1,10,0
OsmAnd~,IMapTiledSymbolsProvider,1,10,0
OsmAnd~,ShowRouteInfoActivity,30,13,4.348825545719509
OsmAnd~,RouteInfoWidgetsFactory,60,24,8.982371250472852
OsmAnd~,ConfigureMapMenuItem,0,0,0.03333333333333333
OsmAnd~,DashPluginsFragment,27,13,1.12016076846663
OsmAnd~,TextInfoControl,0,0,0.06029106029106029
OsmAnd~,DownloadResources,0,0,0.07594936708860761
OsmAnd~,SWIGTYPE_p_ObfPoiSectionReader__VisitorFunction,1,1,0
OsmAnd~,SpecialPhrases,0,0,0.5432648307513845
OsmAnd~,RoutingPart,0,0,0.0105903309739198
OsmAnd~,SherpafyHtmlFragment,8,4,0.005856515373352855
OsmAnd~,OsmAndStoredIndex,0,0,0.0105903309739198
OsmAnd~,TransportStopsLayer,18,15,0.7438909096531789
OsmAnd~,OneFileException,0,0,0.040721903380947375
OsmAnd~,BasicEditPoiFragment,0,0,1.0
OsmAnd~,SWIGTYPE_p_QDir,1,1,0
OsmAnd~,MyServiceImpl,0,0,0.004914004914004914
OsmAnd~,RoadRestriction,5,5,0
OsmAnd~,ChooseAppDirFragment,0,0,0.02888301951094828
OsmAnd~,DashboardSettingsDialogFragment,0,0,0.8673566161284968
OsmAnd~,Builder<BuilderType,0,0,0.0022358859698155395
OsmAnd~,NotifyingScrollView,2,2,0
OsmAnd~,SearchTransportActivity,0,0,0.11884782077540927
OsmAnd~,GeneratedMessage,0,0,0.002787384153890752
OsmAnd~,MapContextMenu,0,0,0.5173946760284521
OsmAnd~,IndexItem,10,11,1.898662571524549
OsmAnd~,AudioVideoPhotoHandler,0,0,0.031418148422730684
OsmAnd~,MapObjectStat,0,0,0.01680672268907563
OsmAnd~,TileSourceManager,38,23,3.986203533746544
OsmAnd~,OsMoControlDevice,11,4,0.28331203727179133
OsmAnd~,RenderingRuleSearchRequest,6,21,1.3195609855458543
OsmAnd~,IFrameUpdateRequestCallback,0,0,0.005154639175257732
OsmAnd~,SearchBuildingByNameActivity,10,14,0.5239607792690869
OsmAnd~,UploadFTPCredentials,0,0,0.012481579348544134
OsmAnd~,ValueHolder,1,1,0
OsmAnd~,QuadTree<T>,0,0,0.046551652404268555
OsmAnd~,MessageOptions,0,0,0.0011179429849077697
OsmAnd~,OnlineRasterMapLayerProvider,0,21,0
OsmAnd~,AdditionalOnSurfaceSymbolInstanceParameters,0,0,0.005154639175257732
OsmAnd~,OsmandMapLayer,8,8,0.10200496506252865
OsmAnd~,EntityId,0,0,0.0385995223334519
OsmAnd~,DashSimulateFragment,9,4,0.46603050183181394
OsmAnd~,SherpafyTourFragment,26,14,0.8267790616921523
OsmAnd~,OsmEditsFragment,96,46,2.756120767853623
OsmAnd~,HistoryEntry,0,0,0.4175292792314068
OsmAnd~,PoiCategory,4,4,0.07155268365992867
